	-82.846189	28.016218
	-82.828934	28.015903
	-82.827893	28.019107
	-82.825147	28.018677
	-82.824752	28.014993
	-82.823772	28.009338
	-82.821225	28.006096
	-82.820257	28.005283
	-82.820283	28.005212
	-82.820296	28.005124
	-82.820327	28.005074
	-82.820358	28.004992
	-82.820364	28.004942
	-82.820376	28.004898
	-82.820382	28.004854
	-82.820376	28.004788
	-82.820389	28.004722
	-82.820388	28.004678
	-82.820382	28.00464
	-82.820382	28.004546
	-82.820388	28.004502
	-82.820389	28.004414
	-82.820395	28.00437
	-82.820388	28.004326
	-82.820389	28.004288
	-82.820376	28.004238
	-82.820345	28.004167
	-82.820326	28.004117
	-82.820221	28.003985
	-82.820122	28.003903
	-82.819899	28.003804
	-82.819849	28.003787
	-82.8198	28.003754
	-82.81975	28.003738
	-82.81967	28.003699
	-82.819434	28.003523
	-82.819397	28.003479
	-82.819335	28.003419
	-82.819304	28.003375
	-82.819267	28.003336
	-82.819205	28.003243
	-82.81918	28.003199
	-82.819161	28.003138
	-82.819112	28.00305
	-82.819099	28.003006
	-82.819068	28.002962
	-82.819006	28.002858
	-82.818932	28.00277
	-82.818833	28.002682
	-82.818709	28.002605
	-82.818665	28.002555
	-82.81861	28.002511
	-82.818572	28.002462
	-82.818535	28.002423
	-82.818473	28.002335
	-82.818411	28.002264
	-82.818393	28.00222
	-82.818349	28.002176
	-82.818318	28.002131
	-82.81825	28.002049
	-82.818225	28.002005
	-82.818108	28.001878
	-82.818052	28.00184
	-82.818008	28.00179
	-82.817946	28.001752
	-82.817897	28.001708
	-82.817835	28.001664
	-82.817798	28.001625
	-82.817674	28.001537
	-82.817568	28.001455
	-82.817469	28.001345
	-82.81732	28.001141
	-82.817215	28.001053
	-82.817116	28.000982
	-82.817017	28.000921
	-82.816961	28.000905
	-82.816843	28.000855
	-82.816794	28.000844
	-82.816595	28.000822
	-82.816544	28.000827
	-82.816234	28.000422
	-82.814187	27.997876
	-82.813329	27.997864
	-82.801224	27.997796
	-82.794508	27.997425
	-82.7943761	27.9974329
	-82.7937061	27.9974299
	-82.793298	27.9974239
	-82.793189	27.9974289
	-82.7921321	27.997432
	-82.7914491	27.9974339
	-82.789754	27.997424
	-82.789375	27.997425
	-82.7888091	27.9974089
	-82.7882721	27.9974199
	-82.787889	27.9974149
	-82.7876411	27.9973959
	-82.787307	27.9973919
	-82.786974	27.9973919
	-82.786966	27.997101
	-82.786747	27.997112
	-82.786776	27.996923
	-82.785902	27.99683
	-82.785888	27.996956
	-82.785588	27.996919
	-82.785547	27.99666
	-82.7853621	27.9966569
	-82.785362	27.996868
	-82.785193	27.996873
	-82.7851771	27.9966579
	-82.7849901	27.996661
	-82.784967	27.9969
	-82.784718	27.996905
	-82.7846511	27.9966589
	-82.784481	27.9966569
	-82.7841841	27.9966639
	-82.7839891	27.9966619
	-82.783959	27.996409
	-82.7837601	27.996404
	-82.7837571	27.9959359
	-82.7837571	27.995543
	-82.7837491	27.995152
	-82.7837381	27.9941349
	-82.783742	27.9938739
	-82.785651	27.993778
	-82.785812	27.9932569
	-82.785744	27.992182
	-82.7876041	27.9923659
	-82.7878371	27.9923679
	-82.7878461	27.9919069
	-82.787836	27.99155
	-82.787834	27.99116
	-82.787322	27.991163
	-82.7873131	27.99082
	-82.787826	27.990825
	-82.787815	27.990088
	-82.787805	27.989534
	-82.787277	27.98954
	-82.787277	27.989369
	-82.787494	27.989351
	-82.787494	27.989164
	-82.787802	27.9889549
	-82.787803	27.988457
	-82.7877941	27.9881409
	-82.7877861	27.9878999
	-82.7877691	27.986146
	-82.7877661	27.9857789
	-82.7877641	27.985411
	-82.7875541	27.985268
	-82.787528	27.985058
	-82.787765	27.985059
	-82.787766	27.984645
	-82.786842	27.9847939
	-82.78675	27.984934
	-82.786035	27.984642
	-82.7856841	27.984532
	-82.7856871	27.9847779
	-82.785974	27.984777
	-82.7856911	27.9849459
	-82.7856871	27.9850869
	-82.7856981	27.9853549
	-82.785704	27.986116
	-82.785717	27.986924
	-82.785719	27.9872109
	-82.785896	27.987187
	-82.785955	27.987447
	-82.785741	27.987502
	-82.7857241	27.9878849
	-82.7859591	27.9878839
	-82.785996	27.987993
	-82.7857171	27.9879769
	-82.7857471	27.9894569
	-82.785759	27.9900609
	-82.7852011	27.990059
	-82.7851981	27.9905109
	-82.784993	27.990481
	-82.7850161	27.990057
	-82.784464	27.990051
	-82.7841221	27.9900529
	-82.7837	27.9900559
	-82.7815821	27.990044
	-82.781573	27.990123
	-82.781555	27.990155
	-82.781578	27.99092
	-82.781714	27.990909
	-82.781755	27.990905
	-82.78247	27.990846
	-82.78249	27.991064
	-82.782485	27.991678
	-82.781569	27.991685
	-82.781568	27.99186
	-82.781555	27.992006
	-82.783738	27.9920869
	-82.784491	27.992138
	-82.78498	27.992138
	-82.784945	27.992293
	-82.783742	27.9922309
	-82.7837451	27.99237
	-82.7837421	27.9927709
	-82.782504	27.992684
	-82.78277	27.992822
	-82.782864	27.99325
	-82.782948	27.993408
	-82.782956	27.993484
	-82.7829621	27.993998
	-82.783462	27.99404
	-82.7834181	27.994155
	-82.782964	27.994158
	-82.7829281	27.9946849
	-82.782935	27.9948789
	-82.782342	27.994926
	-82.78225	27.9951
	-82.7820871	27.995095
	-82.782051	27.99511
	-82.7820421	27.9951529
	-82.781999	27.995363
	-82.781478	27.995462
	-82.78147	27.995693
	-82.781996	27.995685
	-82.782007	27.99601
	-82.782104	27.996008
	-82.78228	27.996022
	-82.782292	27.996217
	-82.78211	27.996237
	-82.781519	27.996199
	-82.781498	27.996393
	-82.782021	27.996388
	-82.7820221	27.9964289
	-82.782024	27.996621
	-82.781529	27.996619
	-82.781549	27.996662
	-82.781324	27.996644
