	-82.9046151	28.1718719
	-82.880942	28.1721859
	-82.8750241	28.1722659
	-82.874999	28.171997
	-82.8568441	28.1722039
	-82.8523061	28.1722569
	-82.8477731	28.171682
	-82.844579	28.1717099
	-82.828865	28.171953
	-82.812225	28.17209
	-82.80588	28.17217
	-82.805097	28.172181
	-82.7996241	28.172223
	-82.798256	28.172235
	-82.7978811	28.172398
	-82.7976011	28.172442
	-82.797384	28.1724969
	-82.7971361	28.1725299
	-82.7968091	28.172554
	-82.796298	28.1726009
	-82.795919	28.172596
	-82.7948641	28.1726949
	-82.7942861	28.172689
	-82.794063	28.172673
	-82.793821	28.172689
	-82.793523	28.1727279
	-82.793206	28.172717
	-82.792884	28.172739
	-82.792517	28.172788
	-82.792399	28.172832
	-82.7921011	28.172804
	-82.7918901	28.1727379
	-82.7918221	28.172683
	-82.7916481	28.172634
	-82.7914431	28.172535
	-82.791183	28.1724359
	-82.7909971	28.1723809
	-82.7909851	28.172326
	-82.790531	28.172287
	-82.7899101	28.172288
	-82.7897771	28.1722829
	-82.788958	28.1722819
	-82.7878121	28.172209
	-82.787424	28.1721859
	-82.786595	28.1723849
	-82.7863891	28.172436
	-82.786223	28.172402
	-82.785795	28.172435
	-82.785497	28.172424
	-82.785478	28.172468
	-82.7854901	28.1725669
	-82.784608	28.172756
	-82.7837161	28.1728629
	-82.783073	28.172865
	-82.782984	28.172856
	-82.7818611	28.172854
	-82.779828	28.172858
	-82.7792081	28.1728479
	-82.7785601	28.172868
	-82.777747	28.1728799
	-82.7768071	28.1728749
	-82.7737031	28.172879
	-82.7727351	28.172879
	-82.772735	28.17288
	-82.7677391	28.17288
	-82.7677391	28.1728849
	-82.767732	28.172886
	-82.761632	28.172908
	-82.7616301	28.1729089
	-82.7612191	28.1729129
	-82.7599201	28.172923
	-82.7599141	28.172924
	-82.7577161	28.172944
	-82.7577141	28.1729449
	-82.7529369	28.172935
	-82.7505056	28.1729499
	-82.7504244	28.1729282
	-82.7502005	28.1727547
	-82.7459681	28.1727639
	-82.7441541	28.1727729
	-82.7437221	28.172773
	-82.743291	28.1727759
	-82.7408	28.172784
	-82.740498	28.172786
	-82.740127	28.1728339
	-82.739791	28.1728179
	-82.737886	28.173218
	-82.73331	28.173122
	-82.7316881	28.17314
	-82.7290851	28.173173
	-82.7242971	28.1732149
	-82.7240791	28.173221
	-82.7238631	28.173196
	-82.7229661	28.173159
	-82.7227771	28.173162
	-82.7225951	28.173167
	-82.7220821	28.173209
	-82.7216711	28.173166
	-82.7216231	28.173162
	-82.7206841	28.173216
	-82.7198791	28.173173
	-82.719362	28.1731759
	-82.718901	28.1731569
	-82.718868	28.1731569
	-82.718072	28.1731659
	-82.714595	28.1731939
	-82.711578	28.1732089
	-82.7113241	28.1732149
	-82.710988	28.1732149
	-82.704853	28.1732409
	-82.699024	28.173247
	-82.6744551	28.1733119
	-82.67278	28.173315
	-82.672144	28.173319
	-82.669225	28.173331
	-82.666045	28.173346
	-82.651165	28.173266
	-82.6511441	28.171034
	-82.6509891	28.154179
	-82.6506021	28.144928
	-82.6505941	28.144073
	-82.6499041	28.122012
	-82.6498891	28.121161
	-82.6498691	28.120908
	-82.6498351	28.120046
	-82.6498201	28.119623
	-82.6498001	28.119185
	-82.6497981	28.118872
	-82.6497911	28.118431
	-82.6497801	28.117975
	-82.6497691	28.117681
	-82.6497161	28.116056
	-82.6495651	28.11162
	-82.6491491	28.098901
	-82.6491261	28.095523
	-82.6491001	28.093867
	-82.6490891	28.091142
	-82.649022	28.079803
	-82.6490128	28.078472
	-82.6490113	28.078259
	-82.6490045	28.0772603
	-82.6489619	28.0711024
	-82.6489573	28.0704493
	-82.648909	28.063481
	-82.648887	28.061986
	-82.648773	28.061467
	-82.648662	28.060731
	-82.648616	28.060465
	-82.6486229	28.0600158
	-82.6485427	28.0596772
	-82.64851	28.059172
	-82.648374	28.056558
	-82.6484057	28.0565012
	-82.6483319	28.0564725
	-82.6486757	28.0559033
	-82.6486785	28.0552618
	-82.6484068	28.0552695
	-82.648299	28.0552074
	-82.6483631	28.054851
	-82.6483601	28.054254
	-82.6484624	28.0452722
	-82.6484848	28.0449153
	-82.6485378	28.0443291
	-82.6485568	28.0383051
	-82.6484985	28.0334541
	-82.6485659	28.0334111
	-82.6485618	28.0319531
	-82.6485628	28.0313231
	-82.6485138	28.026778
	-82.6485169	28.026503
	-82.6485248	28.024356
	-82.6485158	28.023449
	-82.6485714	28.0227283
	-82.6485148	28.0211381
	-82.6485249	28.01897
