	-82.76	27.757
	-82.761	27.761
	-82.757	27.769
	-82.757	27.775
	-82.773	27.794
	-82.767	27.811
	-82.758	27.812
	-82.756	27.815
	-82.748	27.814
	-82.747	27.812
	-82.726	27.812
	-82.725	27.814
	-82.718	27.814
	-82.717	27.812
	-82.686	27.812
	-82.684	27.814
	-82.68	27.814
	-82.677	27.812
	-82.669	27.812
	-82.67	27.821
	-82.669	27.823
	-82.671	27.826
	-82.671	27.842
	-82.668	27.844
	-82.668	27.846
	-82.673	27.845
	-82.676	27.848
	-82.675	27.886
	-82.677	27.89
	-82.681	27.89
	-82.683	27.892
	-82.682	27.899
	-82.671	27.901
	-82.664	27.899
	-82.663	27.905
	-82.673	27.908
	-82.676	27.912
	-82.676	27.915
	-82.673	27.918
	-82.662	27.918
	-82.654	27.915
	-82.645	27.915
	-82.631	27.912
	-82.626	27.916
	-82.622	27.915
	-82.621	27.91
	-82.634	27.898
	-82.633	27.896
	-82.625	27.895
	-82.617	27.891
	-82.608	27.882
	-82.604	27.873
	-82.608	27.868
	-82.61	27.868
	-82.611	27.861
	-82.602	27.86
	-82.599	27.862
	-82.565	27.862
	-82.563	27.86
	-82.562	27.818
	-82.56	27.808
	-82.556	27.8
	-82.539	27.791
	-82.537	27.787
	-82.538	27.781
	-82.549	27.754
	-82.604	27.64
	-82.718	27.642
	-82.719	27.691
	-82.725	27.694
	-82.73	27.699
	-82.728	27.705
	-82.729	27.709
	-82.724	27.717
	-82.714	27.719
	-82.696	27.741
	-82.702	27.741
	-82.704	27.744
	-82.704	27.76
	-82.706	27.761
	-82.709	27.761
	-82.71	27.759
	-82.74	27.758
	-82.742	27.755
	-82.751	27.749
	-82.756	27.75
	-82.76	27.757
